ammo,blast_strength,can_kick,entity_0,entity_1,entity_2,entity_3,entity_4,entity_5,entity_6,entity_7,entity_8,action
2,3,True,outside,outside,outside,passage,self,rigid,enemy,passage,passage,2
2,3,True,enemy,passage,rigid,passage,self,passage,passage,rigid,passage,1
2,3,True,enemy,passage,rigid,passage,self,passage,passage,rigid,passage,1
2,3,True,enemy,passage,rigid,passage,self,passage,passage,rigid,passage,4
2,3,True,enemy,rigid,rigid,passage,self,passage,rigid,passage,passage,3
2,3,True,enemy,rigid,rigid,passage,self,passage,rigid,passage,passage,3
2,3,True,enemy,rigid,rigid,passage,self,passage,rigid,passage,passage,3
2,3,True,passage,enemy,rigid,passage,self,passage,passage,rigid,passage,5
1,3,True,passage,enemy,rigid,passage,bomb,passage,passage,rigid,passage,4
1,3,True,bomb,rigid,rigid,bomb,self,passage,rigid,passage,passage,4
1,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,passage,2
1,3,True,passage,passage,passage,passage,self,passage,rigid,rigid,passage,4
1,3,True,passage,passage,passage,passage,self,rigid,rigid,passage,rigid,2
1,3,True,passage,passage,rigid,rigid,self,rigid,passage,passage,rigid,2
1,3,True,rigid,passage,rigid,passage,self,rigid,rigid,passage,passage,2
1,3,True,passage,passage,rigid,rigid,self,passage,passage,rigid,passage,4
1,3,True,passage,rigid,passage,passage,self,passage,rigid,passage,passage,2
2,3,True,passage,passage,passage,rigid,self,passage,passage,passage,passage,2
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,passage,4
2,3,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,1
2,3,True,passage,passage,passage,passage,self,passage,passage,passage,passage,4
2,3,True,passage,passage,outside,passage,self,outside,passage,passage,outside,1
2,3,True,passage,passage,outside,passage,self,outside,passage,passage,outside,3
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,passage,1
2,3,True,rigid,passage,rigid,rigid,self,passage,passage,passage,passage,4
2,3,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,0
2,3,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,3
2,3,True,rigid,passage,rigid,rigid,self,passage,passage,passage,passage,1
2,3,True,rigid,passage,passage,rigid,self,rigid,rigid,passage,passage,1
2,3,True,passage,passage,passage,rigid,self,passage,rigid,passage,rigid,1
2,3,True,rigid,passage,rigid,passage,self,passage,rigid,passage,passage,1
2,3,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,3,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,3,True,rigid,passage,rigid,passage,self,passage,rigid,passage,passage,4
2,3,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,2
2,3,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,0
2,3,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,3
2,3,True,passage,passage,passage,rigid,self,passage,rigid,passage,rigid,2
2,3,True,rigid,passage,passage,rigid,self,rigid,rigid,passage,passage,2
2,3,True,rigid,passage,rigid,rigid,self,passage,passage,passage,passage,4
2,3,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,2
2,3,True,passage,passage,outside,passage,self,outside,passage,passage,outside,3
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,passage,2
2,3,True,passage,passage,passage,passage,self,passage,passage,passage,passage,4
2,3,True,passage,passage,outside,passage,self,outside,passage,passage,outside,2
2,3,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,3
2,3,True,passage,passage,passage,passage,self,passage,passage,passage,rigid,3
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,passage,1
2,3,True,passage,enemy,passage,rigid,self,passage,passage,passage,passage,5
1,3,True,passage,enemy,passage,rigid,bomb,passage,passage,passage,passage,4
1,3,True,bomb,enemy,passage,bomb,self,passage,passage,passage,passage,4
1,3,True,passage,enemy,outside,passage,self,outside,passage,passage,outside,2
1,3,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,3
1,3,True,bomb,passage,passage,passage,self,passage,passage,passage,rigid,1
1,3,True,bomb,passage,passage,bomb,self,enemy,passage,passage,passage,1
1,3,True,rigid,passage,passage,bomb,self,passage,bomb,passage,enemy,4
1,3,True,passage,passage,outside,passage,self,outside,enemy,bomb,outside,1
1,3,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,3
2,3,True,rigid,passage,rigid,rigid,self,flame,flame,flame,flame,1
2,3,True,rigid,passage,passage,rigid,self,rigid,rigid,passage,flame,1
2,3,True,passage,passage,passage,rigid,self,passage,rigid,passage,rigid,1
2,3,True,rigid,passage,rigid,passage,self,passage,rigid,passage,passage,3
2,3,True,rigid,rigid,passage,passage,self,passage,passage,rigid,passage,3
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,rigid,2
2,3,True,passage,passage,passage,passage,self,rigid,rigid,passage,rigid,3
2,3,True,passage,passage,passage,passage,self,passage,rigid,rigid,passage,1
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,passage,3
2,3,True,passage,rigid,rigid,passage,self,passage,rigid,passage,passage,3
2,3,True,passage,passage,rigid,passage,self,passage,passage,rigid,passage,3
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,3
2,3,True,passage,rigid,passage,passage,self,passage,passage,passage,passage,3
2,3,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,1
2,3,True,outside,outside,outside,passage,self,rigid,passage,passage,passage,3
2,3,True,outside,outside,outside,outside,self,passage,outside,passage,passage,2
2,3,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,0
2,3,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,1
2,3,True,outside,outside,outside,outside,self,passage,outside,passage,passage,4
2,3,True,outside,outside,outside,passage,self,rigid,passage,passage,passage,2
2,3,True,passage,passage,rigid,passage,self,passage,rigid,passage,passage,2
2,3,True,passage,passage,passage,rigid,self,passage,passage,passage,passage,4
2,3,True,passage,passage,passage,passage,self,passage,passage,passage,passage,2
2,3,True,passage,passage,passage,passage,self,passage,passage,rigid,rigid,3
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,2
2,3,True,passage,passage,passage,passage,self,rigid,rigid,passage,passage,3
2,3,True,outside,passage,passage,outside,self,passage,outside,rigid,passage,1
2,3,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,0
2,3,True,outside,rigid,passage,outside,self,passage,outside,passage,passage,4
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,1
2,3,True,passage,passage,passage,rigid,self,passage,passage,passage,passage,4
2,3,True,passage,passage,passage,passage,self,passage,passage,passage,passage,4
2,3,True,passage,passage,passage,passage,self,rigid,passage,passage,rigid,1
2,3,True,rigid,passage,passage,passage,self,passage,passage,passage,rigid,4
2,3,True,passage,passage,rigid,passage,self,passage,passage,rigid,passage,4
2,3,True,passage,rigid,rigid,passage,self,passage,rigid,passage,passage,4
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,passage,2
2,3,True,passage,passage,passage,passage,self,passage,rigid,rigid,passage,4
2,3,True,passage,passage,passage,passage,self,rigid,rigid,passage,rigid,1
2,3,True,rigid,rigid,rigid,passage,self,passage,passage,passage,rigid,4
2,3,True,rigid,rigid,passage,passage,self,passage,passage,rigid,passage,4
2,3,True,rigid,passage,rigid,passage,self,passage,rigid,passage,passage,1
2,3,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,0
2,3,True,outside,outside,outside,rigid,self,rigid,passage,passage,passage,2
2,3,True,rigid,passage,rigid,passage,self,passage,rigid,passage,passage,4
2,3,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,2
2,3,True,passage,passage,outside,passage,self,outside,passage,rigid,outside,3
2,3,True,passage,passage,passage,rigid,self,passage,rigid,passage,rigid,2
2,3,True,rigid,passage,passage,rigid,self,rigid,rigid,passage,passage,2
2,3,True,rigid,passage,rigid,rigid,self,passage,passage,passage,passage,4
2,3,True,passage,rigid,outside,passage,self,outside,passage,passage,outside,2
2,3,True,passage,passage,outside,passage,self,outside,passage,passage,outside,3
2,3,True,rigid,passage,passage,passage,self,passage,passage,enemy,passage,5
1,3,True,rigid,passage,passage,passage,bomb,passage,passage,enemy,passage,4
1,3,True,passage,passage,outside,bomb,self,outside,bomb,enemy,outside,1
1,3,True,passage,rigid,outside,passage,self,outside,bomb,passage,outside,2
1,3,True,passage,passage,outside,bomb,self,outside,bomb,passage,outside,1
1,3,True,passage,rigid,outside,passage,self,outside,bomb,passage,outside,0
1,3,True,passage,rigid,outside,passage,self,outside,bomb,passage,outside,2
1,3,True,passage,passage,outside,bomb,self,outside,bomb,passage,outside,2
1,3,True,passage,passage,outside,bomb,self,outside,bomb,passage,outside,1
1,3,True,passage,rigid,outside,passage,self,outside,bomb,passage,outside,0
1,2,False,passage,rigid,passage,rigid,self,passage,passage,passage,passage,2
1,2,False,rigid,passage,passage,passage,self,passage,passage,passage,rigid,2
1,2,False,passage,passage,passage,passage,self,rigid,rigid,wooden,rigid,5
0,2,False,passage,passage,passage,passage,bomb,rigid,rigid,wooden,rigid,3
0,2,False,outside,passage,passage,outside,self,bomb,outside,rigid,wooden,1
0,2,False,outside,rigid,passage,outside,self,passage,outside,passage,bomb,0
0,2,False,outside,rigid,passage,outside,self,passage,outside,passage,bomb,0
0,2,False,outside,rigid,passage,outside,self,passage,outside,passage,bomb,0
0,2,False,outside,rigid,passage,outside,self,passage,outside,passage,bomb,0
0,2,False,outside,rigid,passage,outside,self,passage,outside,passage,bomb,0
0,2,False,outside,rigid,passage,outside,self,passage,outside,passage,bomb,0
0,2,False,outside,rigid,passage,outside,self,passage,outside,passage,bomb,0
1,2,False,outside,rigid,passage,outside,self,flame,outside,flame,flame,0
1,2,False,outside,rigid,passage,outside,self,flame,outside,flame,flame,0
1,2,False,outside,rigid,passage,outside,self,flame,outside,flame,flame,0
1,2,False,outside,rigid,passage,outside,self,passage,outside,passage,passage,4
1,2,False,rigid,passage,passage,passage,self,passage,passage,passage,rigid,2
1,2,False,passage,passage,passage,passage,self,rigid,rigid,item,rigid,2
1,3,False,passage,passage,rigid,rigid,self,rigid,rigid,wooden,rigid,5
0,3,False,passage,passage,rigid,rigid,bomb,rigid,rigid,wooden,rigid,1
0,3,False,passage,passage,passage,passage,self,rigid,rigid,bomb,rigid,1
0,3,False,rigid,passage,passage,passage,self,passage,passage,passage,rigid,1
0,3,False,passage,rigid,passage,rigid,self,passage,passage,passage,passage,4
0,3,False,rigid,passage,passage,passage,self,passage,passage,passage,rigid,4
0,3,False,passage,passage,rigid,passage,self,wooden,passage,rigid,rigid,0
0,3,False,passage,passage,rigid,passage,self,wooden,passage,rigid,rigid,0
0,3,False,passage,passage,rigid,passage,self,wooden,passage,rigid,rigid,0
0,3,False,passage,passage,rigid,passage,self,wooden,passage,rigid,rigid,0
1,3,False,passage,passage,rigid,passage,self,wooden,passage,rigid,rigid,5
0,3,False,passage,passage,rigid,passage,bomb,wooden,passage,rigid,rigid,3
0,3,False,rigid,passage,passage,passage,self,bomb,flame,passage,rigid,2
0,3,False,passage,passage,bomb,passage,self,rigid,passage,rigid,passage,3
0,3,False,rigid,passage,passage,passage,self,passage,passage,passage,rigid,2
0,3,False,passage,passage,passage,passage,self,rigid,rigid,passage,rigid,2
0,3,False,passage,passage,rigid,rigid,self,rigid,rigid,item,rigid,2
0,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
0,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
0,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
1,3,True,rigid,passage,rigid,rigid,self,rigid,wooden,wooden,rigid,0
